"Age","Experience","Income","Family","CCAvg","Education","Mortgage","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard","Predicted_loan1","Predicted_loan2","predictions"
34,8,81,3,0.9,"Graduate",208,"No",0,0,1,0,0.0571243248894802,0.0603233466231082,"No"
27,2,55,4,1.7,"Graduate",0,"No",0,0,1,0,0.0192602593851511,0.0276547936677253,"No"
37,11,24,4,1.5,"Advanced/Professional",0,"No",0,0,0,0,0.00672023460051006,0.00820784847045431,"No"
60,35,108,1,0.9,"Undergrad",0,"No",1,0,0,0,0.00100864662317634,0.000924554360375736,"No"
37,12,180,1,8.6,"Undergrad",0,"No",0,0,1,1,0.128796981364538,0.145884479296933,"No"
57,27,73,1,3,"Advanced/Professional",0,"No",0,0,0,0,0.0302772354643533,0.0325394673170869,"No"
33,6,54,2,1.67,"Graduate",122,"No",0,0,1,0,0.00631493693046573,0.00774970701696371,"No"
30,6,42,1,0.2,"Advanced/Professional",100,"No",0,0,0,1,0.00095337538377759,0.00103850214636114,"No"
45,19,70,3,2.1,"Undergrad",0,"No",0,0,1,0,0.000550407669254936,0.00067043588316857,"No"
49,24,51,1,1.3,"Graduate",0,"No",0,0,0,0,0.00647245248058164,0.00657912530359816,"No"
32,7,35,3,1.3,"Undergrad",108,"No",0,0,0,1,0.0000407321660204689,0.0000472008903716057,"No"
57,32,165,4,2.7,"Advanced/Professional",0,"Yes",0,0,1,0,0.965896077158282,0.963183284288319,"Yes"
61,31,18,1,1.5,"Advanced/Professional",0,"No",0,0,1,1,0.000148635618499786,0.000153577749988154,"No"
60,35,35,3,0.2,"Undergrad",169,"No",0,0,1,0,0.0000748306327585607,0.000056881785807489,"No"
40,16,120,2,6.1,"Undergrad",196,"No",0,0,1,0,0.0179837385067894,0.0153815801015347,"No"
53,28,31,4,0.1,"Advanced/Professional",0,"No",0,0,1,0,0.00493382533173954,0.00484339970412854,"No"
42,16,35,3,1.5,"Undergrad",0,"No",0,0,0,0,0.000117518172222939,0.000145065600960435,"No"
35,10,139,2,7.8,"Undergrad",0,"No",0,0,0,0,0.102677885382206,0.11929656099412,"No"
50,24,103,1,0.3,"Undergrad",0,"No",0,0,1,0,0.000875001567625585,0.00104186592443488,"No"
35,9,84,4,2.2,"Graduate",322,"No",0,0,0,0,0.300208630555787,0.266058533252961,"No"
58,33,61,4,1.7,"Undergrad",0,"No",0,0,0,0,0.00143021154993844,0.0013393476264288,"No"
50,25,34,1,1.3,"Graduate",0,"No",0,0,1,0,0.00114814879283555,0.00117628856078655,"No"
25,-1,82,4,2.1,"Advanced/Professional",0,"No",0,0,1,0,0.0918265914876586,0.133459530795576,"No"
28,4,58,3,1.5,"Undergrad",131,"No",0,0,0,0,0.000499105369628092,0.000583586098712799,"No"
34,9,92,1,2.8,"Undergrad",0,"No",0,0,1,0,0.000624827534927326,0.000847028578750652,"No"
49,23,78,2,2.4,"Graduate",205,"No",0,0,0,1,0.0321695395951426,0.0252391027371083,"No"
54,29,129,4,4.2,"Advanced/Professional",0,"Yes",0,0,0,0,0.897675033169925,0.886734410310375,"Yes"
50,25,13,2,0.7,"Advanced/Professional",0,"No",0,0,0,0,0.00110660401985697,0.00107589218600717,"No"
38,8,23,1,0.67,"Advanced/Professional",0,"No",0,0,0,0,0.000720743363932757,0.00106171877298468,"No"
52,26,35,3,0.9,"Advanced/Professional",0,"No",0,0,0,0,0.00778974736604171,0.00775412639183413,"No"
65,41,185,3,2,"Graduate",0,"Yes",0,0,0,0,0.990747703852856,0.988456885825052,"Yes"
46,20,49,3,2.2,"Graduate",0,"No",0,0,0,0,0.0211112085216703,0.0230486016454046,"No"
56,29,41,4,2.5,"Graduate",0,"No",0,0,0,0,0.0281295301448443,0.0275736897779379,"No"
51,27,23,1,0.2,"Undergrad",0,"No",0,0,1,0,0.0000077982894807409,0.00000807012001536044,"No"
47,23,11,1,0.9,"Advanced/Professional",103,"No",0,0,0,1,0.000220955864447561,0.000180921272140737,"No"
46,21,204,2,2.8,"Undergrad",0,"No",0,0,1,0,0.536249726819257,0.579532007124968,"Yes"
55,31,103,3,1.8,"Graduate",364,"No",0,0,0,0,0.512412711769467,0.365630198420636,"No"
58,34,12,1,0.1,"Graduate",0,"No",0,0,0,1,0.000201693030947815,0.000169123096588421,"No"
48,22,65,2,1.5,"Graduate",0,"No",0,0,1,0,0.0130142907542875,0.0145205739145461,"No"
54,30,18,1,0.3,"Undergrad",0,"No",1,1,1,0,0.0000925306317331225,0.0000934192173780723,"No"
59,34,52,2,1.6,"Advanced/Professional",75,"No",0,0,1,0,0.00843026327464985,0.00665936203810023,"No"
51,27,63,2,1,"Advanced/Professional",82,"No",0,0,1,0,0.0134896403086552,0.0115529801865452,"No"
44,20,68,1,0.8,"Advanced/Professional",91,"No",0,0,0,0,0.0178349795917744,0.0163249310329499,"No"
44,19,62,3,0.8,"Advanced/Professional",0,"No",0,0,0,1,0.0123666943719376,0.0131038443991381,"No"
56,32,129,1,7.4,"Undergrad",0,"No",0,0,0,0,0.0429304469965741,0.0358779092175727,"No"
35,10,21,3,1.3,"Undergrad",115,"No",0,0,0,0,0.0000536875275049409,0.000059919285818779,"No"
43,17,59,3,0.9,"Advanced/Professional",87,"No",0,0,1,1,0.00542629480693351,0.00558152117670838,"No"
41,16,10,2,0.3,"Graduate",0,"No",0,0,1,0,0.000356359806196946,0.00042308788823319,"No"
56,31,21,2,0.2,"Advanced/Professional",137,"No",0,1,1,1,0.0174764708794505,0.013906779298753,"No"
49,24,39,1,1.4,"Advanced/Professional",0,"No",0,0,1,0,0.00157434293882653,0.00159074139360894,"No"
64,38,92,1,2,"Undergrad",0,"No",0,0,1,0,0.0007893370396391,0.000731471923088973,"No"
62,37,18,3,1.3,"Graduate",0,"No",0,0,1,0,0.0017810789675554,0.00152154177636296,"No"
58,28,90,1,3,"Advanced/Professional",0,"No",0,0,0,1,0.0294971835273812,0.0307928432633933,"No"
49,24,80,1,1.2,"Undergrad",0,"No",0,0,1,0,0.000273037434294502,0.000305576716177241,"No"
33,7,49,4,2.2,"Graduate",0,"No",0,0,1,0,0.0155858485683825,0.0212189420723861,"No"
49,23,82,2,2.4,"Graduate",0,"No",0,0,0,0,0.0848078719789585,0.0890362048467908,"No"
61,37,40,4,2.2,"Undergrad",0,"No",1,1,1,1,0.00123098038615231,0.00106425389516763,"No"
45,20,154,2,2.8,"Undergrad",0,"No",1,0,1,0,0.0166225372807391,0.0191458614159992,"No"
62,37,85,4,3.4,"Graduate",0,"No",0,0,1,0,0.221521659394062,0.192826424474027,"No"
41,17,14,1,1,"Undergrad",0,"No",0,0,0,0,0.00000955275273754658,0.0000108900599820742,"No"
53,28,98,1,1.3,"Advanced/Professional",355,"No",0,0,1,0,0.084409520273099,0.0527305380617368,"No"
56,30,45,4,0.7,"Graduate",0,"No",0,0,0,1,0.00910652329809291,0.00868683666083461,"No"
56,31,82,4,1.3,"Advanced/Professional",0,"No",0,0,1,0,0.124651258298851,0.117377560732437,"No"
52,28,81,3,1.8,"Graduate",0,"No",1,0,0,0,0.0466422009620683,0.0425721785401372,"No"
53,28,59,2,1.9,"Graduate",0,"No",0,0,1,0,0.0111425085380781,0.0109066878277677,"No"
29,3,52,3,1.1,"Graduate",0,"No",0,0,1,0,0.00766789702282347,0.0113759814529862,"No"
32,6,85,1,2.7,"Graduate",100,"No",0,0,1,0,0.0267955922438856,0.0323037526530919,"No"
37,13,89,2,1.7,"Graduate",314,"No",0,0,0,1,0.0560815138998342,0.0424403568778165,"No"
33,6,78,4,2,"Graduate",119,"No",1,0,1,0,0.0283747327734294,0.0341397526539113,"No"
42,18,71,3,2.33,"Undergrad",106,"No",1,0,1,0,0.000222938076494602,0.000217236978037902,"No"
55,29,39,1,0.2,"Undergrad",0,"No",0,0,0,1,0.0000140889951393086,0.0000144170143582661,"No"
55,31,12,2,0.2,"Undergrad",76,"No",0,0,1,1,0.00000301439902784766,0.00000258371968505497,"No"
53,28,192,2,6.4,"Advanced/Professional",0,"Yes",0,0,0,0,0.994369494542008,0.993626487620476,"Yes"
54,30,194,3,6,"Advanced/Professional",587,"Yes",1,1,1,1,0.999500484253487,0.998719869665445,"Yes"
46,22,164,2,7.6,"Undergrad",0,"No",0,1,1,1,0.83572431810376,0.839873957507218,"Yes"
45,15,202,3,10,"Advanced/Professional",0,"Yes",0,0,0,0,0.99885966915664,0.999021355874267,"Yes"
55,30,58,4,0.9,"Undergrad",0,"No",0,0,1,1,0.000161706731168167,0.000162189410056042,"No"
55,29,65,4,2.8,"Graduate",0,"No",0,0,1,0,0.0610241686221781,0.059936421926286,"No"
54,29,44,2,2.3,"Advanced/Professional",0,"No",0,0,1,0,0.00506437695501827,0.00467455321621973,"No"
29,2,38,1,2,"Graduate",0,"No",0,0,0,0,0.00232500043533704,0.00341606458099393,"No"
29,3,39,4,2.1,"Advanced/Professional",0,"No",0,0,1,0,0.0080257755292656,0.0112733480791437,"No"
31,7,173,1,6,"Undergrad",0,"No",0,0,1,0,0.136269286172648,0.170521322180462,"No"
53,27,44,4,1.5,"Advanced/Professional",0,"No",0,0,0,0,0.0277606139167511,0.0270248605453805,"No"
54,29,111,1,0.1,"Advanced/Professional",0,"No",0,0,0,1,0.0657603010328446,0.0623886671565386,"No"
63,33,52,4,1.67,"Advanced/Professional",0,"No",0,0,0,0,0.0439848146686802,0.0444433109129035,"No"
36,10,65,4,2.2,"Graduate",0,"No",0,0,0,0,0.0822891338983759,0.10293844629488,"No"
50,25,130,1,1.1,"Graduate",0,"Yes",0,0,1,0,0.261402006488303,0.275086016332257,"No"
56,30,45,4,1.5,"Advanced/Professional",0,"No",0,0,0,0,0.0307296499805429,0.0286631704639957,"No"
61,35,60,3,1.4,"Advanced/Professional",0,"No",0,0,0,0,0.0427946958041488,0.0374537777742651,"No"
39,15,72,4,2.4,"Undergrad",0,"No",1,0,1,0,0.00036657206262336,0.000431531781291225,"No"
55,30,81,4,3.8,"Graduate",0,"No",0,0,1,0,0.179633519013046,0.16790937478204,"No"
61,35,63,3,2.2,"Advanced/Professional",0,"No",0,0,0,0,0.059387250998915,0.0512679770985954,"No"
36,12,150,4,5.4,"Undergrad",0,"Yes",1,1,1,0,0.7799716593255,0.815843950859701,"Yes"
58,33,142,2,3.9,"Undergrad",193,"No",0,0,1,1,0.01837611749126,0.0131638546073321,"No"
30,4,24,1,0.4,"Graduate",81,"No",0,0,1,0,0.000414220373141877,0.00054468125473979,"No"
45,20,29,4,1.9,"Advanced/Professional",0,"No",0,0,0,0,0.011575123664155,0.0119108666867098,"No"
27,3,94,2,0.2,"Undergrad",310,"No",0,0,0,1,0.000782207281182615,0.00074294388904395,"No"
44,17,29,3,1,"Graduate",0,"No",0,0,1,1,0.000781104628197038,0.000946515032161796,"No"
40,14,73,1,1.5,"Advanced/Professional",252,"No",0,0,1,0,0.0144064237446661,0.0125523227381307,"No"
46,20,39,1,0.2,"Undergrad",0,"No",0,0,0,0,0.0000357092073057491,0.0000427151701381176,"No"
33,7,29,1,0.6,"Advanced/Professional",127,"No",0,0,0,1,0.00046824857538072,0.00050898896818915,"No"
59,33,113,2,2,"Undergrad",77,"No",0,0,1,0,0.00527763696853223,0.0047959493924239,"No"
62,38,42,1,1.8,"Advanced/Professional",0,"No",0,0,0,0,0.00536745383025368,0.00411422966775323,"No"
45,19,19,3,0.5,"Graduate",0,"No",0,0,1,0,0.00118981179510545,0.00139598423665294,"No"
50,23,15,2,1,"Graduate",101,"No",0,0,0,0,0.00137295064492449,0.00130715211314992,"No"
54,30,70,1,1.6,"Advanced/Professional",265,"No",0,0,0,0,0.0342786523049495,0.0212331714566939,"No"
60,34,22,3,0.3,"Advanced/Professional",139,"No",0,0,1,1,0.000719897802026875,0.000534945922787168,"No"
61,35,61,1,1.6,"Undergrad",0,"No",0,0,0,0,0.000223390077178129,0.000209175973168925,"No"
54,30,29,2,0.8,"Undergrad",0,"No",0,0,0,1,0.0000174328815102342,0.0000162204272404196,"No"
43,19,35,3,0.5,"Undergrad",0,"No",0,0,1,0,0.00005149771217494,0.0000601005311579671,"No"
54,28,48,4,2.8,"Graduate",0,"No",0,0,1,0,0.0225257566172255,0.0222728686720774,"No"
40,14,58,2,2.8,"Undergrad",0,"No",0,0,1,0,0.000155707336856811,0.000199770067358228,"No"
35,11,59,4,0.1,"Graduate",0,"No",0,0,0,0,0.0420431325810673,0.0514869718334423,"No"
63,37,84,4,1.9,"Graduate",0,"No",0,0,1,0,0.160037446088117,0.145850643574844,"No"
44,19,154,2,8.8,"Undergrad",0,"No",0,0,1,0,0.160556897292189,0.167246816694665,"No"
51,25,185,1,1.7,"Undergrad",0,"No",0,0,0,0,0.253483562756654,0.279552212078858,"No"
41,16,118,2,3.3,"Undergrad",0,"No",0,0,1,0,0.00672070571905619,0.00821181996494359,"No"
57,33,182,2,3.3,"Advanced/Professional",372,"Yes",0,0,0,0,0.989506204003128,0.979667325484678,"Yes"
24,-2,82,2,1.6,"Advanced/Professional",0,"No",0,0,1,1,0.009045491173147,0.0137212781926671,"No"
58,32,43,3,1.4,"Undergrad",0,"No",0,0,0,1,0.0000815213260009237,0.0000780273491822151,"No"
29,4,59,4,2.2,"Undergrad",232,"No",0,0,1,1,0.000209165002098398,0.000218718421403532,"No"
50,24,161,3,3.4,"Undergrad",212,"Yes",0,0,1,0,0.197269112434557,0.173770279198667,"No"
62,37,21,4,0.4,"Graduate",137,"No",0,0,1,1,0.00135919869924398,0.000964421394826166,"No"
57,32,63,4,0.7,"Undergrad",0,"No",0,0,1,0,0.000625211713556348,0.000626708208280781,"No"
30,3,172,3,3.4,"Graduate",0,"Yes",0,0,0,1,0.921033930004778,0.944471721995677,"Yes"
57,33,24,4,0.7,"Undergrad",0,"No",0,0,1,0,0.0000628686451620651,0.0000591423396414492,"No"
29,3,154,2,2,"Undergrad",130,"No",0,0,0,0,0.0816536730290717,0.103843609461747,"No"
47,21,68,4,2.6,"Advanced/Professional",0,"No",0,0,0,0,0.12177386717134,0.126885934385456,"No"
44,20,85,2,3.2,"Undergrad",0,"No",0,0,1,0,0.00099797291741134,0.00110132515527546,"No"
45,20,200,2,8.8,"Undergrad",0,"No",0,0,1,1,0.515574001483438,0.523345321271879,"Yes"
41,16,64,3,0.5,"Advanced/Professional",0,"No",0,0,0,0,0.0354774687163193,0.040331683157296,"No"
27,1,42,3,2.4,"Graduate",0,"No",0,0,0,0,0.0110044891364372,0.0157673418034194,"No"
32,6,38,1,0.3,"Undergrad",0,"No",1,1,1,0,0.000202206090024998,0.000313468347208664,"No"
55,30,28,1,1.5,"Graduate",0,"No",0,0,0,0,0.00185868974396311,0.00170412245005929,"No"
55,30,32,4,0.1,"Advanced/Professional",0,"No",1,0,0,0,0.00335432477096435,0.00302711046140988,"No"
42,18,31,1,0.3,"Advanced/Professional",0,"No",0,0,0,1,0.000524249657621121,0.000543715983179385,"No"
35,10,74,4,1.3,"Undergrad",0,"No",0,0,1,0,0.000988175927891584,0.00136075026231448,"No"
28,4,43,3,0.1,"Graduate",0,"No",0,0,1,0,0.00394556863513626,0.00552369888967899,"No"
50,23,9,2,1,"Graduate",0,"No",0,0,1,0,0.000403409615571241,0.000452800429559064,"No"
62,32,19,1,1.5,"Advanced/Professional",0,"No",1,0,0,0,0.000287940870394349,0.000283842126478693,"No"
30,4,80,4,1.8,"Graduate",0,"No",0,0,0,0,0.156904503145389,0.209114236271949,"No"
41,15,22,4,1.5,"Advanced/Professional",0,"No",0,0,0,1,0.0021927348637686,0.00246848721383451,"No"
36,11,64,4,2.1,"Advanced/Professional",0,"No",0,0,0,0,0.0804893326115097,0.0942607580923082,"No"
30,4,81,1,2.9,"Advanced/Professional",259,"No",0,0,1,1,0.00938763756789608,0.00892284179766387,"No"
44,20,180,2,7.6,"Undergrad",524,"No",0,0,0,1,0.521306446641149,0.345292712806521,"No"
37,12,169,2,5.2,"Advanced/Professional",249,"Yes",0,0,1,0,0.948705092800949,0.939278596031846,"Yes"
56,32,88,2,0.3,"Undergrad",0,"No",0,0,1,0,0.000786083990947202,0.000775959273083072,"No"
55,29,78,4,2.6,"Advanced/Professional",0,"No",0,0,0,1,0.0895221233755624,0.0824480847348501,"No"
35,9,30,4,1,"Undergrad",163,"No",0,0,1,0,0.0000786355956542092,0.0000898560996159897,"No"
47,21,120,1,0,"Undergrad",135,"No",0,0,0,0,0.00541299665064115,0.0055203145347629,"No"
41,15,58,3,0.5,"Advanced/Professional",0,"No",0,0,1,0,0.011682315603182,0.0143371526933395,"No"
43,19,174,3,1.7,"Advanced/Professional",231,"Yes",0,1,1,1,0.997695372074358,0.997240174769109,"Yes"
40,16,50,2,1.7,"Undergrad",174,"No",0,0,0,0,0.000221060570630592,0.000202099769430005,"No"
63,38,83,2,3.4,"Undergrad",0,"Yes",0,0,0,0,0.00241213855212413,0.00203187923305269,"No"
54,30,24,4,0.2,"Undergrad",0,"No",1,0,0,0,0.0000336579719191741,0.0000316854345474226,"No"
54,30,45,4,1.1,"Graduate",205,"No",0,0,1,0,0.0192971213656872,0.0137155314593667,"No"
50,26,48,4,0.1,"Advanced/Professional",0,"No",0,0,0,1,0.00977118755353786,0.00915284894320676,"No"
36,12,142,3,2.3,"Graduate",0,"Yes",0,1,1,1,0.9790100221803,0.98339662769496,"Yes"
46,22,142,2,3.3,"Undergrad",0,"No",0,0,0,0,0.062719289988432,0.066410230961296,"No"
46,22,118,1,4.7,"Undergrad",159,"No",0,0,0,1,0.00488006805163874,0.00391646459053687,"No"
62,36,84,2,2.8,"Undergrad",0,"No",0,0,1,0,0.00102947337160758,0.00096340202169867,"No"
63,39,32,1,1.9,"Graduate",100,"No",0,0,0,0,0.00346534678025381,0.00233492113439394,"No"
42,16,64,3,0.5,"Advanced/Professional",247,"No",0,0,0,0,0.0474830179119336,0.040331683157296,"No"
34,10,81,4,3.4,"Undergrad",0,"No",0,0,1,0,0.00239197665845839,0.00305096146627152,"No"
40,14,28,4,1.5,"Advanced/Professional",0,"No",0,0,0,1,0.00309589762132301,0.00354582668950189,"No"
34,9,93,1,0,"Undergrad",0,"No",0,0,1,0,0.00037278801616119,0.000538514741805414,"No"
41,15,185,1,3.6,"Graduate",0,"Yes",0,0,0,0,0.965435883035329,0.971175336618743,"Yes"
32,8,42,1,1.8,"Graduate",0,"No",0,0,0,0,0.00341093206289717,0.00419199501293332,"No"
28,3,45,2,1.6,"Advanced/Professional",0,"No",0,0,1,1,0.00109667649256942,0.00147884964901804,"No"
60,35,18,1,1.5,"Graduate",0,"No",0,0,1,1,0.000183288584715578,0.000156492372338512,"No"
53,23,65,4,2,"Advanced/Professional",0,"No",0,0,1,0,0.0428754943803177,0.0512583682430723,"No"
38,12,138,2,0,"Undergrad",0,"No",1,0,1,0,0.00311098220487089,0.00441306200695716,"No"
44,19,99,3,3.5,"Advanced/Professional",357,"Yes",0,0,0,0,0.487372997578271,0.377529918273247,"No"
50,24,152,1,7.3,"Undergrad",0,"No",0,0,1,0,0.0658207458857286,0.0681942728869451,"No"
60,34,62,1,0.8,"Graduate",0,"No",0,0,0,0,0.0126303718153687,0.011623378446736,"No"
30,5,69,1,0.8,"Graduate",0,"No",1,0,1,0,0.00188975456649618,0.00260644715826597,"No"
45,20,109,1,7,"Undergrad",366,"No",0,0,1,0,0.00793125094265563,0.00510165028273,"No"
58,33,122,4,0.2,"Graduate",0,"Yes",0,1,1,0,0.98467497427921,0.985000319122328,"Yes"
29,4,110,4,2.5,"Advanced/Professional",0,"Yes",0,0,0,0,0.576392516679927,0.644648637656847,"Yes"
41,17,20,1,1.4,"Advanced/Professional",0,"No",0,0,1,0,0.000468047017735875,0.000504094083078529,"No"
37,12,42,3,0.7,"Graduate",0,"No",0,0,1,1,0.00158655739956028,0.00196599367421775,"No"
43,17,81,4,2.6,"Advanced/Professional",0,"No",1,0,1,0,0.0396866940846377,0.0443769533760081,"No"
53,28,55,4,0.9,"Undergrad",119,"No",0,0,1,1,0.000154103389939879,0.000135255905021576,"No"
35,11,40,1,2.4,"Graduate",0,"No",1,0,1,0,0.000519561839753443,0.000605248551913733,"No"
56,30,145,4,5.7,"Graduate",0,"Yes",0,1,1,1,0.996082063990622,0.995930162664371,"Yes"
36,6,78,4,1.8,"Advanced/Professional",163,"No",0,0,0,0,0.158633082068057,0.186918566257686,"No"
56,32,51,4,1.5,"Undergrad",0,"No",0,0,0,0,0.000765894410923979,0.000705187851210978,"No"
64,34,50,4,1.67,"Advanced/Professional",0,"No",0,0,1,0,0.0196089551399767,0.0200961723736737,"No"
51,26,34,4,0.4,"Graduate",0,"No",0,0,0,0,0.0124146517115161,0.0124679603117854,"No"
63,38,8,4,0.6,"Graduate",0,"No",0,0,1,0,0.00158182138815997,0.0013488137185149,"No"
31,6,62,1,1,"Undergrad",0,"No",1,0,1,0,0.0000203759181894963,0.0000289596721509798,"No"
59,34,24,2,0.2,"Advanced/Professional",86,"No",0,0,1,0,0.00120014550616731,0.00095096241502142,"No"
59,34,23,1,0.1,"Undergrad",0,"No",0,0,0,1,0.00000586632165871228,0.00000537313789361739,"No"
47,22,33,1,1.4,"Advanced/Professional",0,"No",0,0,1,0,0.00106604876477838,0.00110676174476513,"No"
30,5,125,4,0.5,"Advanced/Professional",0,"Yes",0,1,1,0,0.981994811755752,0.98790123964782,"Yes"
39,14,61,3,0.5,"Advanced/Professional",137,"No",0,0,1,0,0.0170555526528698,0.0171436204384482,"No"
40,13,24,3,1,"Graduate",0,"No",0,0,1,0,0.00157755832407851,0.00206964018259399,"No"
28,3,65,3,2.6,"Advanced/Professional",0,"No",1,0,0,0,0.0146581761061021,0.0188221662201969,"No"
51,26,11,2,0,"Undergrad",0,"No",1,0,0,0,0.0000039704385081521,0.00000407874842318694,"No"
38,13,54,3,0.7,"Graduate",196,"No",0,0,0,0,0.0253227990540387,0.0236753662545615,"No"
59,35,95,1,3.8,"Undergrad",0,"No",0,0,1,1,0.000482222821290835,0.000412035126507707,"No"
53,29,94,4,1,"Graduate",0,"No",0,0,1,0,0.214664629658153,0.209614212140674,"No"
31,5,79,4,2.2,"Graduate",0,"No",0,0,0,0,0.161880653306467,0.211248142286709,"No"
27,3,40,3,0.1,"Graduate",111,"No",0,0,1,0,0.00377561878149925,0.00461052777677152,"No"
50,24,44,4,1.8,"Undergrad",0,"No",0,0,1,1,0.0000743347040546049,0.0000819746655400169,"No"
43,18,29,1,0.3,"Advanced/Professional",0,"No",0,0,1,0,0.000629972404410253,0.00071022962392892,"No"
42,16,13,1,0.2,"Undergrad",0,"No",0,0,1,0,0.00000340555345807299,0.00000440509275660301,"No"
29,3,84,1,2.9,"Advanced/Professional",0,"No",0,0,1,0,0.022268527027351,0.0309968784371716,"No"
38,14,49,1,1.8,"Undergrad",0,"No",0,0,0,0,0.0000883232048142577,0.000104950109022481,"No"
51,25,181,1,1.7,"Undergrad",0,"No",0,0,1,1,0.0426177279530499,0.0486706190720269,"No"
37,13,70,2,2.7,"Undergrad",0,"No",0,0,0,0,0.00068199544048238,0.000814406257011046,"No"
55,29,61,4,2.8,"Graduate",0,"No",0,0,1,1,0.017332715850119,0.0166100011618085,"No"
51,24,84,3,2,"Graduate",0,"No",0,0,0,0,0.148500444155673,0.159146517428939,"No"
43,18,122,1,7,"Undergrad",0,"No",0,0,1,1,0.0035446257072043,0.0037876451388128,"No"
42,18,145,1,1.7,"Undergrad",132,"No",0,0,1,1,0.00584418095191346,0.0057530049638145,"No"
30,6,49,3,0.7,"Graduate",196,"No",0,0,0,1,0.00614084876978165,0.0060103801946081,"No"
46,20,91,4,2.6,"Advanced/Professional",0,"No",0,0,0,0,0.35252400699459,0.369041017061883,"No"
38,12,29,4,0.2,"Undergrad",0,"No",0,0,0,1,0.0000375895451229162,0.0000495264784154594,"No"
30,5,171,2,1.9,"Graduate",0,"Yes",0,0,0,0,0.93296081726858,0.951244385826986,"Yes"
34,9,55,3,2.3,"Undergrad",0,"No",1,1,1,1,0.00107335730454312,0.00145523307197004,"No"
31,4,28,1,2,"Graduate",0,"No",0,0,0,0,0.00131428583090903,0.00186755686654573,"No"
39,14,42,1,2.5,"Advanced/Professional",0,"No",0,0,1,0,0.00203768764195515,0.00233244763417867,"No"
30,6,83,4,3.4,"Undergrad",0,"No",1,0,1,0,0.000763111397293812,0.00100848513985834,"No"
33,7,120,1,3.2,"Advanced/Professional",0,"Yes",0,0,1,0,0.182912154945358,0.230080612287109,"No"
32,6,99,2,1.5,"Advanced/Professional",0,"No",0,0,0,1,0.0547541216545101,0.071333830980258,"No"
31,7,71,1,0.1,"Undergrad",78,"No",1,0,0,0,0.0000701427965571967,0.0000850586418244353,"No"
56,32,158,1,7.4,"Undergrad",0,"No",0,0,0,0,0.204080607335192,0.177204226014447,"No"
55,30,55,4,0.9,"Undergrad",215,"No",0,0,1,1,0.000180890070262433,0.000135255905021576,"No"
36,11,181,3,1.4,"Undergrad",0,"Yes",0,0,0,0,0.417027738649876,0.495617095457945,"No"
38,14,112,2,2.2,"Undergrad",394,"No",0,0,0,0,0.0131616286948274,0.00936602749094667,"No"
34,9,138,2,7.8,"Undergrad",227,"No",0,0,1,0,0.0652744791993863,0.0596693648367224,"No"
43,19,113,1,1.7,"Undergrad",0,"No",0,0,0,0,0.00434898303241432,0.00493900115336959,"No"
37,12,190,2,3,"Undergrad",475,"No",0,0,1,0,0.464396101860865,0.379887763491385,"No"
62,37,38,1,1.1,"Advanced/Professional",0,"No",0,0,1,0,0.00169024193250954,0.00141734593365699,"No"
40,16,32,1,1.4,"Advanced/Professional",158,"No",0,0,1,0,0.00117533578300268,0.00104181288362683,"No"
36,10,42,4,1.2,"Graduate",0,"No",0,0,1,1,0.0030436836828072,0.00397058394223576,"No"
29,3,103,4,3.4,"Undergrad",0,"Yes",0,0,1,0,0.00754960473848559,0.0114603066009022,"No"
28,3,71,1,3.3,"Graduate",149,"Yes",1,1,1,0,0.175503448908495,0.197206539778629,"No"
36,11,98,3,1.2,"Advanced/Professional",0,"No",1,0,0,1,0.0305452331303391,0.0356082163106064,"No"
