Rowid,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,online_booking,mobile_site_booking,from_date_DOW,from_date_Hour,booking_created_DOW,trip_length,Car_Cancellation
347,12,0,2,1075,1175,0,0,0,0,Friday,11,Friday,3.537233803,0
348,12,0,2,463,492,0,0,0,0,Thursday,20,Thursday,13.76743696,0
349,12,0,2,542,585,0,0,0,0,Thursday,21,Thursday,6.932018033,0
350,12,0,2,105,1384,0,0,0,0,Friday,20,Friday,10.78144363,0
351,12,0,2,484,1038,0,0,0,0,Friday,1,Friday,19.02837871,0
352,12,0,2,1038,393,0,0,0,0,Friday,5,Friday,25.44902353,0
353,12,0,2,393,269,0,0,0,0,Friday,23,Friday,25.11779269,0
354,12,0,2,352,571,0,0,0,0,Friday,6,Friday,11.73628376,0
355,12,0,2,708,499,0,0,1,0,Friday,10,Friday,16.40596045,0
356,12,0,2,625,339,0,0,0,0,Friday,16,Friday,5.024306098,0
357,85,2,3,949,0,0,0,1,0,Friday,11,Friday,0,0
358,24,0,2,157,393,0,0,0,0,Sunday,6,Sunday,21.83921306,0
359,12,0,2,393,136,0,0,0,0,Sunday,22,Sunday,33.6768886,0
360,28,2,3,936,0,0,0,0,0,Friday,13,Friday,0,0
361,28,0,2,953,171,0,0,1,0,Friday,15,Friday,15.57559757,0
362,85,0,2,105,1150,0,0,0,0,Saturday,8,Saturday,8.240750101,0
363,24,0,2,25,1379,0,0,0,0,Tuesday,9,Tuesday,14.22977381,0
364,28,0,2,25,1379,0,0,0,0,Wednesday,9,Wednesday,14.22977381,0
365,12,0,2,1052,585,0,0,0,0,Friday,16,Friday,7.143283699,0
366,12,0,2,516,1234,0,0,1,0,Friday,17,Friday,8.513358568,0
367,12,0,2,1391,393,0,0,0,0,Friday,16,Friday,26.25797475,0
368,12,0,2,846,1084,0,0,0,0,Friday,16,Friday,10.42988531,0
369,12,0,2,61,1390,0,0,1,0,Friday,18,Friday,7.733631887,0
370,12,0,2,1379,1349,0,0,0,0,Friday,17,Friday,14.50707059,0
371,12,0,2,1010,450,0,0,0,0,Friday,18,Friday,13.83789159,0
372,12,0,1,691,0,15,32,0,0,Saturday,6,Saturday,0,0
373,12,0,2,585,571,0,0,0,0,Friday,22,Friday,13.70509547,0
374,12,0,2,292,1244,0,0,0,0,Friday,18,Friday,6.943910216,0
375,65,0,1,572,0,0,32,1,0,Saturday,6,Saturday,0,0
376,12,0,2,293,1365,0,0,0,0,Friday,20,Friday,1.655373512,0
377,12,0,2,1165,1068,0,0,0,0,Friday,21,Friday,10.52401982,0
378,12,0,2,136,1384,0,0,1,0,Sunday,9,Sunday,15.86231102,0
379,12,0,2,433,393,0,0,0,0,Saturday,5,Saturday,34.10216666,0
380,12,0,2,393,768,0,0,1,0,Saturday,17,Saturday,28.66125311,0
381,12,0,2,393,502,0,0,0,0,Saturday,4,Saturday,36.64816529,0
382,12,0,2,936,393,0,0,0,0,Saturday,6,Saturday,26.99103167,0
383,12,0,2,393,1365,0,0,0,0,Saturday,1,Saturday,39.52175862,0
384,12,1,3,1068,0,0,0,1,0,Saturday,8,Saturday,0,0
385,12,0,2,293,356,0,0,0,0,Friday,21,Friday,28.51909783,0
386,12,0,2,693,1384,0,0,1,0,Saturday,20,Saturday,14.73836866,0
387,12,0,2,393,293,0,0,0,0,Sunday,12,Sunday,39.25760818,0
388,12,0,2,1189,455,0,0,0,0,Saturday,6,Saturday,11.33893525,0
389,12,0,2,308,25,0,0,1,0,Saturday,14,Saturday,13.41246037,0
390,12,2,3,516,0,0,0,0,0,Saturday,6,Saturday,0,0
391,12,2,3,1147,0,0,0,1,0,Saturday,12,Saturday,0,0
392,12,0,2,1350,585,0,0,1,0,Thursday,4,Thursday,7.554630288,0
393,12,0,2,414,531,0,0,0,0,Saturday,4,Saturday,2.629417881,0
394,12,0,2,393,293,0,0,0,0,Saturday,7,Saturday,39.25760818,0
395,12,0,2,516,117,0,0,0,0,Saturday,9,Saturday,15.49314501,0
396,12,0,2,363,393,0,0,0,0,Sunday,3,Sunday,23.03287702,0
397,12,0,2,1365,393,0,0,1,0,Saturday,15,Saturday,39.52175862,0
398,12,0,2,515,49,0,0,0,0,Saturday,11,Saturday,24.47121676,0
399,12,1,3,689,0,0,0,0,0,Saturday,13,Saturday,0,0
400,12,0,2,689,601,0,0,0,0,Saturday,12,Saturday,10.47926695,0
401,24,2,3,590,0,0,0,0,0,Saturday,14,Saturday,0,0
402,12,1,3,293,0,0,0,0,0,Sunday,18,Sunday,0,0
403,12,0,2,393,149,0,0,0,0,Saturday,18,Saturday,33.9308967,0
404,12,0,2,393,1038,0,0,1,0,Saturday,16,Saturday,25.44902353,0
405,12,0,2,393,1038,0,0,1,0,Saturday,16,Saturday,25.44902353,0
406,12,0,2,2,393,0,0,0,0,Monday,3,Monday,23.39662849,0
407,12,0,2,297,1038,0,0,0,0,Saturday,16,Saturday,3.044059106,0
408,12,0,2,393,83,0,0,0,0,Sunday,12,Sunday,30.88713979,0
409,12,2,3,339,0,0,0,0,0,Sunday,7,Sunday,0,0
410,85,1,3,1183,0,0,0,0,0,Saturday,19,Saturday,0,0
411,12,0,2,585,1120,0,0,0,0,Sunday,6,Sunday,9.763840397,0
412,24,0,2,625,393,0,0,0,0,Tuesday,18,Tuesday,27.86814301,0
413,85,0,2,167,353,0,0,0,0,Sunday,14,Sunday,4.805248806,0
414,12,2,3,58,0,0,0,1,0,Sunday,11,Sunday,0,0
415,12,0,2,1021,1393,0,0,0,0,Sunday,4,Sunday,25.81059803,0
416,24,2,3,832,0,0,0,0,0,Sunday,10,Sunday,0,0
417,12,0,2,450,393,0,0,0,0,Sunday,23,Sunday,30.88368286,0
418,12,0,2,142,393,0,0,0,0,Sunday,6,Sunday,33.63150638,0
419,12,0,2,393,1298,0,0,1,0,Sunday,7,Sunday,36.20905622,0
420,12,0,2,768,393,0,0,0,0,Sunday,9,Sunday,28.66125311,0
421,28,0,2,393,115,0,0,1,0,Sunday,23,Sunday,28.92903669,0
422,12,0,2,693,171,0,0,1,0,Sunday,10,Sunday,10.50848632,0
423,12,0,2,1330,585,0,0,1,0,Monday,14,Monday,14.746556,0
424,65,0,2,393,571,0,0,0,0,Sunday,22,Sunday,27.59830194,0
425,85,2,3,791,0,0,0,1,0,Sunday,11,Sunday,0,0
426,12,2,3,988,0,0,0,1,0,Sunday,12,Sunday,0,0
427,12,0,2,515,393,0,0,0,0,Sunday,23,Sunday,24.82318074,0
428,12,0,2,83,1384,0,0,1,0,Monday,18,Monday,17.94293271,0
429,12,2,3,1298,0,0,0,1,0,Sunday,14,Sunday,0,0
430,12,2,3,1373,0,0,0,0,0,Sunday,15,Sunday,0,0
431,12,0,2,1388,1142,0,0,0,0,Sunday,13,Sunday,13.25542585,0
432,12,0,2,1010,393,0,0,0,0,Sunday,17,Sunday,26.30473585,0
433,12,0,2,297,393,0,0,1,0,Sunday,14,Sunday,24.56611626,0
434,12,0,2,1098,393,0,0,0,0,Monday,3,Monday,34.15060481,0
435,12,0,2,484,767,0,0,0,0,Sunday,15,Sunday,3.286365899,1
436,12,1,3,1190,0,0,0,0,0,Sunday,17,Sunday,0,0
437,24,2,3,393,0,0,0,0,0,Monday,16,Monday,0,0
438,28,0,2,585,344,0,0,0,0,Monday,5,Monday,11.1299601,0
439,12,0,2,142,393,0,0,1,0,Sunday,23,Sunday,33.63150638,0
440,12,1,3,391,0,0,0,0,0,Sunday,15,Sunday,0,0
441,12,0,2,1165,393,0,0,0,0,Monday,3,Monday,23.32142193,0
442,12,0,2,1281,1283,0,0,0,0,Monday,7,Monday,15.71465242,0
443,12,0,2,963,392,0,0,0,0,Monday,7,Monday,15.54294148,0
444,12,0,2,1084,1371,0,0,0,0,Monday,5,Monday,15.67268933,0
445,85,0,2,571,585,0,0,0,0,Monday,15,Monday,13.70509547,0
446,12,0,2,393,156,0,0,0,0,Monday,0,Monday,19.30518924,0
447,12,0,2,157,1371,0,0,0,0,Thursday,4,Thursday,1.773763762,0
448,12,0,2,936,585,0,0,0,0,Monday,4,Monday,5.103171975,0
449,12,0,2,1377,452,0,0,1,0,Monday,21,Monday,12.33636595,0
450,12,0,2,1229,393,0,0,0,0,Monday,4,Monday,23.15856185,0
451,12,2,3,182,0,0,0,0,0,Monday,11,Monday,0,0
452,12,0,2,1130,1377,0,0,0,0,Monday,15,Monday,13.63419786,0
453,12,0,2,1056,585,0,0,0,0,Monday,17,Monday,7.539735066,0
454,12,0,2,1377,396,0,0,1,0,Monday,22,Monday,15.42432337,0
455,12,2,3,1049,0,0,0,0,0,Monday,16,Monday,0,0
456,12,1,3,58,0,0,0,0,0,Monday,15,Monday,0,0
457,85,0,2,731,393,0,0,0,0,Monday,19,Monday,26.96021681,0
458,12,1,3,220,0,0,0,0,0,Monday,16,Monday,0,0
459,12,2,3,1010,0,0,0,0,0,Monday,18,Monday,0,0
460,12,1,3,949,0,0,0,1,0,Monday,18,Monday,0,0
461,12,0,2,1194,570,0,0,0,0,Monday,18,Monday,6.57956028,0
462,12,0,2,571,1068,0,0,0,0,Tuesday,2,Tuesday,14.13271428,0
463,65,0,2,168,571,0,0,1,0,Tuesday,5,Tuesday,11.59549971,0
464,12,0,2,689,1068,0,0,0,0,Tuesday,8,Tuesday,8.793328717,0
465,12,0,2,393,428,0,0,1,0,Tuesday,7,Tuesday,23.47117667,0
466,12,0,2,571,1021,0,0,0,0,Tuesday,13,Tuesday,18.3901208,0
467,12,1,3,58,0,0,0,0,0,Tuesday,11,Tuesday,0,0
468,65,2,3,988,0,0,0,0,0,Wednesday,4,Wednesday,0,0
469,12,0,2,571,585,0,0,1,0,Tuesday,16,Tuesday,13.70509547,0
470,12,0,2,1183,136,0,0,0,0,Wednesday,7,Wednesday,8.019899928,0
471,12,0,2,393,541,0,0,1,0,Sunday,12,Sunday,30.89641584,0
472,12,0,2,693,1021,0,0,0,0,Monday,16,Monday,14.73836866,0
473,12,0,2,708,197,0,0,0,0,Tuesday,16,Tuesday,16.02919041,0
474,24,0,2,150,585,0,0,1,0,Friday,18,Friday,9.763840397,0
475,12,0,2,142,393,0,0,1,0,Tuesday,19,Tuesday,33.63150638,0
476,12,0,2,1068,455,0,0,0,0,Wednesday,2,Wednesday,9.163109959,0
477,12,1,3,1191,0,0,0,1,0,Wednesday,12,Wednesday,0,0
478,12,0,2,502,393,0,0,0,0,Thursday,4,Thursday,36.64816529,0
479,12,0,2,293,393,0,0,0,0,Wednesday,3,Wednesday,39.25760818,0
480,12,1,3,603,0,0,0,0,0,Wednesday,10,Wednesday,0,0
481,12,0,2,83,393,0,0,0,0,Wednesday,3,Wednesday,30.88713979,0
482,12,0,2,1224,410,0,0,0,0,Tuesday,22,Tuesday,4.578112675,0
483,12,0,2,968,611,0,0,0,0,Tuesday,23,Tuesday,3.998354872,0
484,12,0,2,1281,293,0,0,1,0,Wednesday,15,Wednesday,11.02613964,0
485,12,0,2,393,455,0,0,0,0,Wednesday,8,Wednesday,22.44661635,0
486,12,0,2,540,1365,0,0,0,0,Wednesday,9,Wednesday,10.69349915,0
487,85,0,2,357,788,0,0,0,0,Wednesday,9,Wednesday,20.13288691,0
488,24,0,2,963,353,0,0,0,0,Wednesday,11,Wednesday,4.661547989,0
489,24,1,3,1255,0,0,0,1,0,Wednesday,13,Wednesday,0,0
490,87,0,1,515,0,15,146,0,0,Friday,0,Friday,0,0
491,85,0,2,393,1038,0,0,0,0,Thursday,17,Thursday,25.44902353,0
492,12,0,2,793,1253,0,0,0,0,Wednesday,13,Wednesday,2.859365485,0
493,12,0,2,393,137,0,0,0,0,Friday,12,Friday,42.79356689,0
494,12,0,2,585,502,0,0,0,0,Wednesday,20,Wednesday,8.495516087,0
495,85,0,2,393,793,0,0,1,0,Wednesday,22,Wednesday,23.15856185,0
496,65,2,3,393,0,0,0,1,0,Friday,12,Friday,0,0
497,12,0,2,585,502,0,0,0,0,Wednesday,20,Wednesday,8.495516087,0
498,12,0,2,149,392,0,0,0,0,Thursday,4,Thursday,19.9694018,0
499,85,0,2,814,393,0,0,1,0,Wednesday,22,Wednesday,32.40452446,0
500,12,0,2,1382,393,0,0,0,0,Thursday,2,Thursday,18.42945138,0
501,12,0,2,1244,209,0,0,0,0,Wednesday,18,Wednesday,6.483983238,0
502,65,0,2,393,1175,0,0,0,0,Friday,15,Friday,27.4236475,0
503,28,1,3,585,0,0,0,1,0,Thursday,10,Thursday,0,0
504,12,0,2,529,466,0,0,0,0,Thursday,21,Thursday,9.667052218,0
505,12,0,2,1101,393,0,0,1,0,Thursday,5,Thursday,34.15060481,0
506,12,0,2,571,1384,0,0,1,0,Thursday,6,Thursday,18.3901208,0
507,12,0,2,450,393,0,0,0,0,Thursday,6,Thursday,30.88368286,0
508,12,0,2,168,1095,0,0,0,0,Thursday,8,Thursday,11.10982945,0
509,85,0,2,1391,585,0,0,0,0,Thursday,21,Thursday,8.120831369,0
510,12,0,2,1036,393,0,0,1,0,Thursday,12,Thursday,33.43506789,0
511,12,0,2,567,393,0,0,0,0,Thursday,18,Thursday,29.13707105,0
512,12,0,2,567,393,0,0,0,0,Thursday,16,Thursday,29.13707105,0
513,12,0,2,391,142,0,0,0,0,Thursday,18,Thursday,7.629198872,0
514,12,2,3,766,0,0,0,0,0,Saturday,9,Saturday,0,0
515,12,1,3,308,0,0,0,0,0,Thursday,15,Thursday,0,0
516,12,1,3,1010,0,0,0,0,0,Thursday,17,Thursday,0,0
517,85,0,2,1150,1371,0,0,0,0,Saturday,12,Saturday,4.609561947,0
518,12,0,2,149,585,0,0,0,0,Thursday,21,Thursday,5.35124966,0
519,12,0,2,1084,1010,0,0,0,0,Sunday,7,Sunday,19.96317198,0
520,12,0,2,83,1017,0,0,0,0,Thursday,20,Thursday,22.18385764,0
521,12,0,2,585,814,0,0,0,0,Wednesday,22,Wednesday,14.69199199,0
522,12,0,2,357,393,0,0,0,0,Friday,1,Friday,19.82008445,0
523,12,0,1,142,0,15,29,0,0,Saturday,1,Saturday,0,0
524,12,0,2,292,392,0,0,0,0,Friday,9,Friday,12.62778458,0
525,12,1,3,83,0,0,0,1,0,Saturday,9,Saturday,0,0
526,12,0,2,559,689,0,0,0,0,Thursday,23,Thursday,5.558024731,0
527,12,0,2,784,1189,0,0,0,0,Thursday,23,Thursday,5.367919094,0
528,24,0,2,571,393,0,0,1,0,Friday,12,Friday,27.59830194,0
529,12,0,2,1350,1063,0,0,0,0,Friday,5,Friday,5.643093674,0
530,12,0,2,585,83,0,0,1,0,Sunday,6,Sunday,12.29005796,0
531,12,0,2,1323,168,0,0,0,0,Friday,11,Friday,14.96632597,0
532,12,0,2,393,58,0,0,0,0,Friday,12,Friday,36.35534143,0
533,65,2,3,1147,0,0,0,0,0,Friday,11,Friday,0,1
534,12,0,2,1375,393,0,0,1,0,Thursday,3,Thursday,30.72646428,0
535,12,0,2,822,1017,0,0,0,0,Friday,15,Friday,11.41055865,0
536,12,0,2,410,393,0,0,0,0,Friday,17,Friday,24.40518188,0
537,12,1,3,1034,0,0,0,0,0,Friday,13,Friday,0,0
538,12,0,2,130,625,0,0,1,0,Monday,6,Monday,34.00315206,1
539,12,0,2,150,585,0,0,0,0,Saturday,5,Saturday,9.763840397,0
540,12,0,2,1150,393,0,0,1,0,Saturday,8,Saturday,23.03287702,0
541,12,0,2,393,1389,0,0,0,0,Sunday,7,Sunday,34.17963288,0
542,12,0,2,1021,92,0,0,0,0,Friday,19,Friday,15.32861377,0
543,12,2,3,1054,0,0,0,0,0,Saturday,9,Saturday,0,0
544,12,1,3,542,0,0,0,0,0,Friday,18,Friday,0,0
545,12,2,3,516,0,0,0,0,0,Saturday,4,Saturday,0,0
546,87,2,3,832,0,0,0,0,0,Friday,19,Friday,0,0
547,87,0,2,832,1239,0,0,0,0,Friday,19,Friday,10.65831368,0
548,12,0,2,83,393,0,0,0,0,Monday,14,Monday,30.88713979,0
549,12,0,2,414,450,0,0,0,0,Friday,22,Friday,8.379543847,0
550,12,0,2,105,1102,0,0,0,0,Saturday,1,Saturday,14.13419452,0
551,12,0,2,571,393,0,0,0,0,Saturday,6,Saturday,27.59830194,0
552,12,0,2,83,393,0,0,1,0,Saturday,3,Saturday,30.88713979,0
553,28,0,2,849,1145,0,0,1,0,Saturday,9,Saturday,8.692413211,0
554,85,0,2,1181,393,0,0,0,0,Saturday,13,Saturday,24.82318074,0
555,12,0,2,393,363,0,0,1,0,Saturday,23,Saturday,23.03287702,0
556,12,0,2,1163,393,0,0,1,0,Sunday,4,Sunday,21.5168102,0
557,12,0,1,515,0,15,41,0,0,Saturday,11,Saturday,0,0
558,12,0,2,1166,393,0,0,1,0,Sunday,0,Sunday,22.88827109,0
559,65,0,2,1045,1205,0,0,0,0,Saturday,15,Saturday,9.865901993,0
560,65,2,3,1157,0,0,0,0,0,Saturday,12,Saturday,0,0
561,12,0,2,176,339,0,0,1,0,Saturday,18,Saturday,5.435444572,0
562,24,0,2,571,393,0,0,0,0,Saturday,23,Saturday,27.59830194,0
563,12,2,3,393,0,0,0,0,0,Saturday,12,Saturday,0,0
564,12,0,2,269,393,0,0,0,0,Saturday,15,Saturday,25.11779269,0
565,12,1,3,1152,0,0,0,0,0,Saturday,16,Saturday,0,0
566,12,0,2,136,585,0,0,1,0,Sunday,16,Sunday,9.479874662,0
567,12,0,2,561,393,0,0,0,0,Saturday,18,Saturday,22.71913228,0
568,12,0,2,393,1318,0,0,1,0,Sunday,0,Sunday,30.22341784,0
569,12,1,3,590,0,0,0,0,0,Saturday,15,Saturday,0,0
570,24,0,2,776,839,0,0,0,0,Saturday,19,Saturday,21.1017583,0
571,65,0,1,585,0,15,32,1,0,Sunday,6,Sunday,0,0
572,12,0,2,1147,1096,0,0,0,0,Saturday,16,Saturday,10.54021932,0
573,12,1,3,571,0,0,0,1,0,Saturday,19,Saturday,0,0
574,12,0,2,1281,89,0,0,0,0,Sunday,0,Sunday,12.20435312,0
575,87,0,1,571,0,0,108,1,0,Sunday,7,Sunday,0,0
576,12,0,2,269,572,0,0,0,0,Saturday,20,Saturday,10.39183174,0
577,12,0,2,142,393,0,0,0,0,Saturday,20,Saturday,33.63150638,0
578,12,0,2,689,393,0,0,0,0,Sunday,4,Sunday,25.58084925,0
579,12,0,2,1049,1384,0,0,0,0,Saturday,20,Saturday,11.89291215,0
580,12,0,2,585,1095,0,0,0,0,Sunday,6,Sunday,12.29005796,0
581,12,0,2,784,1301,0,0,0,0,Saturday,23,Saturday,3.890051334,0
582,12,0,2,784,1301,0,0,0,0,Saturday,23,Saturday,3.890051334,0
583,65,2,3,1126,0,0,0,0,0,Sunday,10,Sunday,0,0
584,12,0,1,571,0,15,185,0,0,Sunday,8,Sunday,0,0
585,12,1,3,1217,0,0,0,1,0,Sunday,10,Sunday,0,0
586,12,0,2,1063,393,0,0,0,0,Sunday,4,Sunday,31.27674277,0
587,24,0,2,393,392,0,0,1,0,Sunday,12,Sunday,23.94017534,0
588,12,0,2,458,1379,0,0,0,0,Sunday,7,Sunday,28.36855532,0
589,85,0,2,168,136,0,0,0,0,Sunday,12,Sunday,9.888697119,0
590,12,0,2,171,849,0,0,0,0,Sunday,19,Sunday,7.392480073,0
591,12,0,2,218,393,0,0,0,0,Monday,3,Monday,28.78178337,0
592,12,1,3,768,0,0,0,0,0,Sunday,13,Sunday,0,0
593,12,0,2,393,83,0,0,0,0,Thursday,23,Thursday,30.88713979,0
594,24,2,3,1250,0,0,0,0,0,Monday,9,Monday,0,0
595,12,0,2,171,1010,0,0,0,0,Sunday,17,Sunday,9.758712047,0
596,12,0,2,1086,392,0,0,0,0,Monday,6,Monday,12.9613136,0
597,12,0,2,83,393,0,0,0,0,Monday,7,Monday,30.88713979,0
598,12,0,2,112,585,0,0,0,0,Sunday,19,Sunday,4.882123711,0
599,12,0,2,393,1379,0,0,0,0,Monday,9,Monday,29.55273201,0
600,12,0,2,1084,393,0,0,0,0,Monday,6,Monday,36.75597184,0
601,12,0,2,293,344,0,0,0,0,Sunday,19,Sunday,10.98572246,0
602,12,0,2,292,1393,0,0,0,0,Wednesday,3,Wednesday,30.16651714,0
603,12,0,2,1377,1021,0,0,0,0,Thursday,17,Thursday,9.87468798,0
604,12,0,2,1384,1010,0,0,0,0,Monday,7,Monday,23.07298926,0
605,12,0,2,1089,1371,0,0,1,0,Monday,5,Monday,6.135895434,0
606,12,0,2,293,137,0,0,0,0,Monday,8,Monday,4.418960016,0
607,12,0,2,83,1328,0,0,0,0,Monday,9,Monday,4.609113679,0
608,28,0,2,1142,585,0,0,0,0,Friday,21,Friday,8.740680209,0
609,12,0,2,1084,413,0,0,0,0,Monday,11,Monday,3.357339206,0
610,12,0,2,393,455,0,0,0,0,Monday,9,Monday,22.44661635,0
611,12,0,2,1070,393,0,0,1,0,Tuesday,15,Tuesday,30.56957329,0
612,28,0,2,422,393,0,0,0,0,Monday,12,Monday,26.77572778,0
613,12,0,2,977,873,0,0,0,0,Monday,12,Monday,7.292540389,0
614,12,0,2,1056,396,0,0,0,0,Monday,11,Monday,6.02532298,0
615,12,0,2,171,531,0,0,0,0,Monday,11,Monday,9.02936241,0
616,12,0,2,585,271,0,0,1,0,Tuesday,11,Tuesday,7.723267802,0
617,12,0,2,1084,83,0,0,0,0,Monday,12,Monday,10.4191039,0
618,12,0,2,393,1308,0,0,1,0,Monday,20,Monday,26.6173106,0
619,12,0,2,150,572,0,0,0,0,Tuesday,6,Tuesday,2.437126675,0
620,12,0,2,455,344,0,0,0,0,Tuesday,4,Tuesday,5.840412948,0
621,12,0,2,1056,195,0,0,0,0,Monday,17,Monday,19.83518967,0
622,12,0,2,502,330,0,0,0,0,Monday,18,Monday,5.36833013,0
623,12,0,2,793,393,0,0,0,0,Tuesday,6,Tuesday,23.15856185,0
624,12,0,2,184,393,0,0,0,0,Tuesday,7,Tuesday,30.99989473,0
625,12,0,2,393,561,0,0,0,0,Monday,19,Monday,22.71913228,0
626,12,0,2,708,572,0,0,0,0,Monday,18,Monday,12.98014546,0
627,12,0,2,58,393,0,0,1,0,Tuesday,16,Tuesday,36.35534143,0
628,12,0,2,1238,768,0,0,0,0,Monday,19,Monday,8.536141003,0
629,12,0,2,541,1010,0,0,0,0,Tuesday,7,Tuesday,14.4721406,0
630,12,0,2,393,392,0,0,1,0,Tuesday,23,Tuesday,23.94017534,0
631,12,0,2,168,571,0,0,0,0,Tuesday,4,Tuesday,11.59549971,0
632,12,0,1,585,0,0,32,1,0,Tuesday,6,Tuesday,0,0
633,12,0,2,269,611,0,0,1,0,Tuesday,8,Tuesday,10.71716833,0
634,12,0,2,1136,187,0,0,0,0,Tuesday,10,Tuesday,18.80290401,0
635,12,1,3,353,0,0,0,0,0,Tuesday,11,Tuesday,0,0
636,12,0,2,339,392,0,0,0,0,Tuesday,10,Tuesday,12.93000719,0
637,12,2,3,1191,0,0,0,1,0,Wednesday,10,Wednesday,0,0
638,12,0,2,625,585,0,0,0,0,Tuesday,12,Tuesday,9.302855775,0
639,12,0,2,393,149,0,0,0,0,Tuesday,18,Tuesday,33.9308967,0
640,12,0,2,1230,1010,0,0,0,0,Tuesday,16,Tuesday,17.85312052,0
641,12,0,2,1274,393,0,0,1,0,Friday,17,Friday,28.57925897,0
642,12,0,2,393,292,0,0,0,0,Tuesday,19,Tuesday,30.15582824,0
643,12,0,2,1068,105,0,0,1,0,Tuesday,17,Tuesday,5.078343385,0
644,12,1,3,571,0,0,0,0,0,Tuesday,17,Tuesday,0,0
645,12,0,2,293,1021,0,0,0,0,Tuesday,20,Tuesday,23.62674775,0
646,12,1,3,271,0,0,0,1,0,Wednesday,14,Wednesday,0,0
647,12,0,2,363,585,0,0,0,0,Wednesday,11,Wednesday,15.71399603,0
648,28,0,2,767,393,0,0,1,0,Wednesday,12,Wednesday,38.4333096,0
649,12,0,2,51,393,0,0,1,0,Wednesday,4,Wednesday,28.33194808,0
650,12,0,2,420,1032,0,0,0,0,Wednesday,15,Wednesday,19.30868523,0
651,12,0,2,142,393,0,0,0,0,Wednesday,6,Wednesday,33.63150638,0
652,24,0,2,1230,1175,0,0,0,0,Wednesday,6,Wednesday,9.023095847,0
653,12,0,2,393,455,0,0,1,0,Thursday,16,Thursday,22.44661635,0
654,12,0,2,452,393,0,0,1,0,Thursday,12,Thursday,30.21411815,0
655,12,0,2,463,767,0,0,0,0,Wednesday,6,Wednesday,9.375918627,0
656,85,0,2,1017,83,0,0,0,0,Wednesday,9,Wednesday,22.18385764,0
657,65,0,2,1304,393,0,0,1,0,Thursday,6,Thursday,27.4086792,0
658,12,1,3,571,0,0,0,0,0,Wednesday,12,Wednesday,0,0
659,85,0,2,572,393,0,0,0,0,Wednesday,14,Wednesday,32.81321587,0
660,85,0,2,217,1037,0,0,0,0,Saturday,19,Saturday,8.797994448,0
661,12,1,3,192,0,0,0,0,0,Thursday,6,Thursday,0,0
662,12,0,2,1010,292,0,0,0,0,Wednesday,19,Wednesday,13.38543193,0
663,85,0,2,693,1133,0,0,0,0,Wednesday,15,Wednesday,12.01512223,0
664,12,0,2,1341,572,0,0,0,0,Wednesday,19,Wednesday,10.92256001,0
665,24,0,2,1230,1010,0,0,0,0,Thursday,11,Thursday,17.85312052,0
666,12,0,2,968,393,0,0,0,0,Thursday,9,Thursday,27.73353204,0
667,12,0,2,83,455,0,0,1,0,Friday,19,Friday,8.453260471,0
668,12,0,2,1377,585,0,0,0,0,Friday,11,Friday,10.95238888,0
669,12,0,2,1330,25,0,0,1,0,Wednesday,19,Wednesday,14.60962272,1
670,12,0,2,61,392,0,0,0,0,Friday,6,Friday,3.595893362,0
671,12,1,3,1282,0,0,0,1,0,Friday,11,Friday,0,0
672,12,0,1,393,0,15,49,0,0,Thursday,10,Thursday,0,0
673,12,0,2,392,297,0,0,1,0,Wednesday,21,Wednesday,13.11975714,0
674,12,0,2,730,590,0,0,0,0,Wednesday,23,Wednesday,6.284066694,0
675,12,0,2,822,1133,0,0,0,0,Wednesday,23,Wednesday,12.71177039,0
676,12,0,2,1357,515,0,0,0,0,Wednesday,22,Wednesday,5.523575477,0
677,85,0,2,105,1334,0,0,1,0,Thursday,8,Thursday,6.693731768,0
678,12,0,2,571,410,0,0,0,0,Thursday,0,Thursday,20.15064092,1
679,12,0,2,849,393,0,0,0,0,Thursday,3,Thursday,29.62562956,0
680,12,0,2,52,393,0,0,0,0,Friday,9,Friday,33.62079517,0
681,12,0,2,1390,1079,0,0,1,0,Thursday,11,Thursday,4.943764309,0
682,12,0,2,264,572,0,0,0,0,Friday,20,Friday,8.828244634,1
683,12,0,2,1010,292,0,0,0,0,Thursday,20,Thursday,13.38543193,0
684,12,1,3,571,0,0,0,1,0,Thursday,16,Thursday,0,0
685,12,0,2,393,1280,0,0,0,0,Saturday,22,Saturday,26.02093831,0
686,12,0,2,392,458,0,0,0,0,Monday,17,Monday,1.780967482,0
687,65,0,2,393,1013,0,0,1,0,Tuesday,0,Tuesday,28.53985862,0
688,12,0,2,392,458,0,0,0,0,Thursday,17,Thursday,1.780967482,0
689,85,0,2,679,393,0,0,0,0,Thursday,18,Thursday,29.22494185,0
690,28,0,2,410,1384,0,0,0,0,Thursday,19,Thursday,2.585066809,0
691,12,0,2,458,393,0,0,0,0,Friday,4,Friday,22.28574371,0
692,24,0,2,1163,393,0,0,1,0,Wednesday,22,Wednesday,21.5168102,0
693,65,0,1,363,0,15,55,0,0,Sunday,6,Sunday,0,0
694,12,0,2,269,25,0,0,0,0,Thursday,21,Thursday,12.71908931,0
695,12,0,2,269,393,0,0,1,0,Friday,0,Friday,25.11779269,0
696,28,1,3,1237,0,0,0,0,0,Friday,9,Friday,0,0
697,12,0,2,832,585,0,0,0,0,Friday,11,Friday,13.34597069,0
